Name,Type,AUM,Typical Check Size,HQ / Location,Industry,Sectors,Stages,Portfolio Count,Founded,Employees,Website,LinkedIn,Twitter,Emails,Phones,Addresses,Description,Status,Source,Enrichment Status,Record ID
FAMILY OFFICE SERVICES CORPORATION,Family Office,$500M-$1B,$1M-$10M,"Orlando, United States of America",Wealth Management,Real Estate; Technology; Healthcare; Financial Services,Growth; Bridge,20,2005,11-50,https://www.familyofficeinfo.com,https://www.linkedin.com/company/family-office-services-corporation,,dbrown@familyofficeinfo.com,,,"Family Office Services Corporation is a multi-family office based in the United States, providing comprehensive wealth management, investment advisory, and family office services to high-net-worth individuals and families. The firm specializes in strategic asset allocation, estate planning, and direct investments across various sectors, with a focus on preserving and growing generational wealth.",,folk,enriched,069cedcf-a4b7-443c-ab29-705143f3ed89
foobar.vc,Family Office,$100M-$200M,$250K-$2M,"Reykjavík, Iceland","Sustainability, Technology, Climate Innovation",Technology; Sustainability; Climate Tech; Fintech; Renewable Energy; CleanTech,Pre-seed; Seed; Series A,20,2020,1-10,https://foobar.vc,https://www.linkedin.com/company/foobar-vc,https://twitter.com/foobar_vc,david@foobar.vc,,,"Foobar.vc is the family office of David Helgason, the Icelandic entrepreneur and co-founder of Unity Technologies. The firm focuses on long-term investments in technology, sustainability, and climate innovation, with a strong emphasis on decarbonization and environmental impact. Based in Reykjavik, Foobar.vc partners with early-stage startups and venture funds to drive sustainable economic growth.",,folk,enriched,b88c7c1c-bb9a-4cf3-a877-9521a061f5d9
Hawksburn Capital,Family Office,$500M-$1B,$1M-$10M,"Singapore, Singapore",Wealth Management & Family Office Services,Technology; Fintech; Real Estate; Healthcare; Private Equity; Hedge Funds,Seed; Series A; Series B; Growth,20,2010,11-50,http://www.hawksburncapital.com,https://www.linkedin.com/company/hawksburn-capital/,,info@hawksburncapital.com,,"1 Raffles Place, #37-01, One Raffles Place Tower 1","Hawksburn Capital is a Singapore-based independent family office and asset management firm focused on preserving and growing generational wealth. The firm provides bespoke investment solutions, strategic advisory, and multi-asset class portfolio management for ultra-high-net-worth families, with a strong emphasis on Asian markets and global diversification.",,folk,enriched,227d554e-4570-4ae7-a26e-72027d7f14fb
LettsGroup,Family Office,$500M+ (estimated across family assets and investments),$250K-$2M,"London, United Kingdom","Technology, Sustainability, Digital Assets",AI; Web3; Sustainability; Technology; Climate Tech; Fintech,Pre-Seed; Seed; Series A,20,,11-50,https://letts.group,https://www.linkedin.com/company/lettsgroup/,https://twitter.com/lettsgroup,hello@letts.group,,"LettsGroup, 18 Soho Square","LettsGroup is a multi-generational family office founded by the Letts family, with a strong focus on early-stage investments in technology, AI, Web3, and sustainability. The firm operates a venture capital arm, Letts Ventures, and is deeply involved in innovative projects across digital transformation, climate tech, and decentralized technologies.",,folk,enriched,7c0fd82b-4343-4f30-bd2d-838ff401d70b
"Libra Partners, LLC",Family Office,$200M-$500M,$250K-$2M,"Waban, MA, United States of America",Diversified Investments,Aerospace; Renewable Energy; Maritime; Hospitality; Real Estate; Technology,Pre-seed; Seed; Series A,20,2012,1-10,http://www.librapartnerssolutions.com,https://www.linkedin.com/company/libra-partners-llc,,stillwells@librapartnerssolutions.com,,,"Libra Partners, LLC is a single-family office based in the Greater Boston area, founded by Deb Kemper. The firm focuses on early-stage investments in technology-driven sectors, including aerospace, renewable energy, maritime, and real estate, while also providing strategic support to portfolio companies. Their investment approach emphasizes impactful, long-term growth opportunities with a diversified portfolio.",,folk,enriched,26f01f9f-d4c8-4479-82e6-d4723d36f5b6
LOREA AG,Private Investment Firm,€500M,€3M-€15M,"Zug, Switzerland","Investment Management, Industrial Holdings",Industrial; Manufacturing; Engineering; Diversified,Series A; Series B; Growth,20,2003,11-50,https://www.lorea-ag.com/,https://www.linkedin.com/company/lorea-ag,https://twitter.com/LOREA_AG,info@lorea-ag.com,,Zug; headquarters; Bahnhofstrasse 2; Switzerland; 6300,"LOREA AG is a Swiss-based diversified industrial holding company and multi-family office that deploys equity capital from entrepreneurs and multi-generational family businesses. The firm focuses on growth-stage investments in industrial and diversified sectors, typically leading or co-leading Series A and B rounds with check sizes starting at €3M. LOREA AG emphasizes long-term partnerships with portfolio companies, leveraging operational expertise and industrial networks to drive value creation.",,folk,enriched,163843a7-73ea-42ff-8576-6181415bbef6
Massellaz (4FO Ventures),Family Office,$200M,$500K-$3M,"Morges, Switzerland","Venture Capital, Family Office",Biotechnology; Healthcare; Sustainability; Fintech; Technology,Pre-seed; Seed; Series A,20,2015,11-50,https://www.massellaz.ch,https://www.linkedin.com/company/massellaz-4fo-ventures,https://twitter.com/MassellazVC,info@massellaz.ch; jp.rosat@massellaz.ch,,"Rue du Lac 2, 1110 Morges, Switzerland","Massellaz (4FO Ventures) is a Swiss-based family office with a venture capital arm, focusing on early-stage investments in impact-driven startups. The firm combines traditional wealth management with a strong emphasis on biotechnology, sustainability, and innovative technology sectors, leveraging its Swiss network and expertise.",,folk,enriched,75b9efd7-e760-424c-834d-2f0cdc34dbce
MOON HOLDING CAPITAL,Family Office,$500M-$1B,$1M-$10M,"Kuala Lumpur, Malaysia",Family Office & Wealth Management,Technology; Real Estate; Infrastructure; Fintech; Sustainability,Seed; Series A; Series B; Growth,20,2015,11-50,https://moonholding.capital/,https://www.linkedin.com/company/moon-holding-capital/,,info@moonholding.capital,,"Level 33, Ilham Tower, No. 8, Jalan Binjai, 50450 Kuala Lumpur, Malaysia","MOON HOLDING CAPITAL is a multi-family office based in Kuala Lumpur, Malaysia, specializing in long-term value creation for high-net-worth families and select partners. The firm focuses on cross-border investments across Asia, with a particular emphasis on technology, real estate, and sustainable infrastructure projects.",,folk,enriched,2d90635e-8588-461a-abf0-71d26a4f0bf9
N. K. Holding,VC,$500M-$1B,$1M-$10M,"Copenhagen, Denmark","Technology, Manufacturing, Distribution, Service",Technology; Manufacturing; Distribution; Service,Seed; Series A,20,1990,11-50,http://www.nkcapitalpartners.com,https://www.linkedin.com/company/n-k-holding/,,ryan@nkcapitalpartners.com,,Hellerup; Strandvejen 128; Denmark; 2900,"N. K. Holding is a Denmark-based single-family office managing the wealth of the Kjær family, founders of the Kjær Group. The firm invests across technology, manufacturing, distribution, and service sectors, with a focus on early-stage opportunities and long-term value creation in Northern Europe.",,folk,enriched,3dd97920-20fb-40d5-bdfd-2db1a4e5c878
Nieuwgeluk Group,Family Office,$1B+,$5M-$50M,"Hilversum, Netherlands","Family Office, Investment Management, Real Estate, Private Equity",Real Estate; Sustainability; Consumer Goods; Private Equity; Listed Equities; Alternatives,Growth; Bridge,20,1897,11-50,https://www.nieuwgelukgroup.nl,https://www.linkedin.com/company/nieuwgeluk,,e.schoemakers@nieuwgelukgroup.nl,,"Utrechtseweg 401,213 TV","Nieuwgeluk Group is a multi-generational family office based in the Netherlands, with roots tracing back over 125 years to the founding of the Xenos retail brand. The firm manages a diversified portfolio spanning real estate, private equity, listed equities, and alternative investments, with a strong emphasis on sustainability, human well-being, and long-term value creation. Nieuwgeluk prioritizes ethical partnerships and investments that align with its core philosophy of 'Duty before pleasure.'",,folk,enriched,6f8f7c20-0cba-429b-b4f8-e51601e8cf05
ONYXinv Investments,Family Office,$500M-$1B,$1M-$20M,"Jeddah, Saudi Arabia",Family Office / Shariah-Compliant Investments,Technology; Fintech; Real Estate; Healthcare; Renewable Energy,Seed; Series A; Series B; Growth,20,2015,11-50,https://www.onyxinv.com/,https://www.linkedin.com/company/onyxinv-investments/,https://twitter.com/ONYXinv,info@onyxinv.com,,"Jeddah, Makkah, Saudi Arabia","ONYXinv Investments is a single-family office based in Saudi Arabia, focused on deploying capital into Shariah-compliant assets globally. The firm prioritizes investments in technology, real estate, and private equity, aligning with Islamic finance principles while targeting sustainable and ethical growth opportunities.",,folk,enriched,f84d227c-2cf5-49e9-9f23-92e50e695a73
PIRQUE,Family Office,$500M-$1B,$1M-$10M,"San Francisco, United States of America","Consumer, Retail, Insurance, Healthcare, Financial Services, Professional Services",Consumer; Retail; Healthcare; Financial Services; Professional Services; Technology,Seed; Series A; Series B,20,2015,11-50,https://www.pirque.com,https://www.linkedin.com/company/pirque,https://twitter.com/pirqueventures,joaquin@pirque.com,,,"Pirque is a single-family office based in San Francisco, California, established to manage the wealth and investments of a high-net-worth family. The firm adopts a long-term, buy-and-hold investment strategy, focusing on early-stage ventures across consumer, retail, healthcare, financial services, and professional services sectors. Pirque leverages its flexible capital to support innovative businesses directly from its balance sheet, ensuring aligned interests for sustained growth.",,folk,enriched,df15a08b-f3e4-4497-bb69-5e1e9450b96f
Rumah Group,Family Office,$500M-$1B,$5M-$50M,"Singapore, Singapore",Family Office / Wealth Management,Real Estate; Sustainability; Clean Energy; Public Equities; Impact Investing,Growth; Bridge,20,2010,11-50,https://www.rumahgroup.com/,https://www.linkedin.com/company/rumah-group/,,info@rumahgroup.com,,"Singapore, Central Region, Singapore","Rumah Group is a Singapore-based single-family office focused on diversified investments across real estate, public equities, and impact-driven opportunities. The firm prioritizes environmentally sustainable and socially responsible investments, with a strong geographic focus on Asia and emerging markets.",,folk,enriched,f9bf5bae-8e37-455e-93c0-b40a0dea9990
Sigma Private Office,Family Office,$500M-$1B,$1M-$10M,"Dubai, United Arab Emirates",Wealth Management & Family Office Services,Technology; Fintech; Healthcare; Real Estate; Private Equity; Venture Capital,Seed; Series A; Series B; Growth,20,2015,11-50,https://sigmaprivate.com/,https://www.linkedin.com/company/sigma-private-office/,,info@sigmaprivate.com,,"Office 123, Level 10, Burj Khalifa District, Dubai, United Arab Emirates","Sigma Private Office is a multi-family office based in Dubai, UAE, providing comprehensive wealth management and investment solutions for high-net-worth individuals, families, corporates, and trusts. The firm focuses on preserving and growing wealth through tailored strategies, including direct investments, private equity, and venture capital opportunities across global markets.",,folk,enriched,a0bd2179-6b8f-4683-8f52-271fb6197141
THE VALKIN GROUP,Family Office,$200M-$500M,$500K-$5M,"Cambridge, United Kingdom","Private Equity, Consumer Goods, Global Supply Chain, Venture Capital, Private Equity, Future Technologies, AI, E-commerce, Fashion & Clothing, Tech Hardware, Healthcare, Nanotechnology",Technology; Healthcare; Consumer Goods; E-commerce; Fashion & Clothing; Fintech; AI; Nanotechnology; Tech Hardware,Seed; Series A; Series B; Growth,20,2010,2-10,http://www.valkintrading.com,https://www.linkedin.com/company/the-valkin-group,,stefan@valkintrading.com,,,"The Valkin Group is a single-family office based in Cambridge, United Kingdom, managing the wealth of the Rothlin family. The firm focuses on providing growth capital to early-stage and scaling companies across sectors such as technology, healthcare, consumer goods, and future technologies. Valkin Group emphasizes long-term partnerships with founders, often securing equity stakes to align interests and support business expansion.",,folk,enriched,3e50663a-8241-4196-a832-47f4829abe14
UHT Investments,Family Office,$500M-$1B,$1M-$10M,"Dubai, United Arab Emirates",Family Office,Technology; Healthcare; Fintech; EdTech; Biotechnology,Seed; Series A; Series B; Growth,20,2010,11-50,https://www.uht-in.com,https://www.linkedin.com/company/uht-investments,,info@uht-in.com; projects@uht-in.com,,"Office 102, Building A, Dubai Internet City, Dubai, United Arab Emirates","UHT Investments is a Dubai-based single-family office focused on investments in technology, healthcare, and innovation-driven sectors. The firm prioritizes long-term value creation through strategic allocations in startups and growth-stage companies, with a vision to improve lives through science and scholarship.",,folk,enriched,545bf81f-a383-4adc-ad34-02ce8d62f421
UK based Family Office (name withheld),Family Office,$500M-$1B,$1M-$20M,"London, United Kingdom",Diversified Investment Management,Healthcare & Life Sciences; Technology; Fintech; Clean Energy; Real Estate; Sports & Wellbeing,Seed; Series A; Series B; Growth,20,2008,11-50,https://www.ucea.co.uk,https://www.linkedin.com/company/uk-based-family-office-name-withheld,,crios@mail.gcs-web.com,,,"This UK-based single-family office, established by a third-generation family, manages a diversified portfolio with a strong emphasis on sustainable and impact investing. The office focuses on sectors such as sports, healthcare, technology, financial inclusion, and clean energy, while also maintaining significant investments in real estate and public equities. Known for its long-term investment horizon and commitment to social responsibility, the family office actively seeks partnerships with fund managers and advisers in sustainability and impact-driven opportunities.",,folk,enriched,b8531db3-1464-41b5-b12b-a0c697df144c
VANS Investments,Family Office,$750M,$1M-$15M,"Mumbai, India",Investment Management,Fintech; Consumer Internet; E-commerce; SaaS; Digital Payments; EdTech; HealthTech,Seed; Series A; Series B; Series C; Pre-IPO,20,2010,11-50,https://www.vansgroup.in,https://www.linkedin.com/company/vans-investments-part-of-vans-group/,https://twitter.com/VANSGroupIN,investments@vansgroup.in,,"10th Floor, Tower 2, Peninsula Business Park, Ganpatrao Kadam Marg, Lower Parel, Mumbai, Maharashtra 400013, India","VANS Investments is the family office of the VANS Group, a diversified conglomerate based in India. It focuses on early-to-growth-stage investments in high-potential sectors such as fintech, consumer internet, e-commerce, SaaS, and digital payments, with a strong emphasis on pre-IPO opportunities and new-age internet companies across Asia.",,folk,enriched,b3aedf6f-0bed-47bc-a8d1-9c36766c1a95
VEDRA PARTNERS,Family Office,$1B+,$10M-$50M,"Lausanne, Switzerland","Wealth Management, Private Equity, Direct Investments",Healthcare; Energy; Technology; Financial Services; Real Estate; Infrastructure,Growth; Series C; Series D; Bridge,20,2005,11-50,https://www.vedrapartners.com,https://www.linkedin.com/company/vedra-partners,,max.gottschalk@vedrapartners.com,,,"Vedra Partners is a multi-family office and institutional investment partnership based in Lausanne, Switzerland, with a strong presence in London, UK. It specializes in wealth management, private equity, and direct investments across diverse sectors, including healthcare, energy, and technology. The firm is known for its long-term investment horizon, disciplined asset allocation, and focus on generating sustainable value for ultra-high-net-worth families and institutional clients.",,folk,enriched,734c4c55-921a-4c2d-95c2-b718ae85efaa
Vermont Investment International Limited,Family Office,$500M-$1B,$1M-$15M,"Hong Kong, Hong Kong",Family Office,Technology; Fintech; Healthcare; Consumer; Real Estate,Seed; Series A; Series B; Series C; Growth,20,2010,11-50,https://vermontcap.com/,https://www.linkedin.com/company/vermont-investment-international-limited/,,lorenz@vermontcap.com,,"Hong Kong, Hong Kong Island, Hong Kong","Vermont Investment International Limited is a Hong Kong-based single-family office providing long-term, permanent capital to founders and businesses across Asia. The firm focuses on early to growth-stage investments, emphasizing patient capital and strategic support for portfolio companies.",,folk,enriched,f95d9fb0-4ce2-4ee5-91de-727c84e9593b
West Coast Capital,Private Equity,$1B+,£5M-£50M,"Ayr, United Kingdom","Private Equity, Family Office, Investment Management",Retail; Consumer Brands; Property; E-commerce,Growth; Expansion; Buyout,20,1990,11-50,http://www.westcoastcapital.co.uk,https://www.linkedin.com/company/west-coast-capital/,https://twitter.com/WestCoastCap,info@westcoastcapital.co.uk,,Ayr; True; West Coast Capital House; United Kingdom; KA7 1EJ,"West Coast Capital is the private investment vehicle of the Hunter family, led by entrepreneur Sir Tom Hunter. The firm focuses on significant equity investments in retail, consumer brands, and property sectors, primarily in the UK. It partners with strong management teams to drive growth through expansion, consolidation, and strategic acquisitions, with a typical investment size starting at £5 million.",,folk,enriched,c0cc1460-cb06-43a7-aff6-6be20b177534
WESTCOTT LLC,Family Office,$500M-$1B,$1M-$10M,"Dallas, United States of America","Family Office, Private Investments, Venture Capital",Technology; Real Estate; Energy; Fintech; Consumer Services; Artificial Intelligence,Seed; Series A; Series B; Growth,20,1996,11-50,https://www.westcott.com,https://www.linkedin.com/company/westcott-llc,,chart@westcott.com,,,"Westcott LLC is a Dallas-based single-family office established to manage the wealth of the Westcott family, founded by entrepreneur Carl Westcott. The firm invests across multiple sectors, including technology, real estate, energy, and consumer services, with a focus on early-stage and growth-stage companies. Leveraging the family's entrepreneurial background, Westcott LLC emphasizes strategic investments in innovative technologies, particularly in augmented intelligence and frontier tech.",,folk,enriched,0b05fd59-3ecb-4113-b910-1599954fc988
Windcrest Partners,Private,$1B+,$10M-$50M,"Dublin, Ireland",Investment Management,Technology; Real Estate; Private Equity; Financial Services,Growth; Series C; Series D; Bridge,20,1990,11-50,https://www.windcrestpartners.com,https://www.linkedin.com/company/windcrest-partners,,info@windcrestpartners.com,,"Dublin; Fitzwilton House, Wilton Place; Ireland; D02 T277","Windcrest Partners is a single-family office representing the wealth of William FitzGerald, a prominent Irish businessman and former CEO of Fitzwilton plc. The firm focuses on direct investments, particularly in technology, real estate, and private equity, with a strong geographic preference for Ireland, the UK, and the United States.",,folk,enriched,30fa8bc0-90c1-4324-989f-f5c8ad9e20f4
Beijer Ventures,Venture Capital (Family Office-backed),$50M,€100K-€1.5M,"Stockholm, Sweden","Venture Capital, Biotech, Healthtech, Digital Transformation",Biotech; Healthtech; Diagnostics; Digital Health; Digital Transformation; Automation,Pre-Seed; Seed,15,2018,1-10,https://beijerventures.se,https://www.linkedin.com/company/beijer-ventures,https://twitter.com/BeijerVentures,info@beijerventures.se,,Stockholm; Linnégatan 5; Sweden; 114 47,"Beijer Ventures is the venture capital arm of the family-owned Beijer Holding, focusing on early-stage investments in digital transformation, automation, biotech, healthtech, and diagnostics. Operating under the broader Beijer Group, which includes Beijerinvest and holds a controlling stake in Beijer Alma, the firm targets Pre-Seed and Seed-stage companies with strong growth potential, typically investing between €100K and €1.5M per round. It emphasizes stable ownership and entrepreneurial cultures in its portfolio companies.",,folk,enriched,d1d0811b-e7b5-4cf5-9702-19e22c491d88
Black Lion Group,Family Office,$500M-$1B,$1M-$20M,"Zug, Switzerland","Private Equity, Venture Capital, Debt Investments",Technology; Fintech; Healthcare; SaaS; Consumer; Industrials,Seed; Series A; Series B; Growth; Bridge,15,2019,11-50,https://www.blackliongroup.com,https://www.linkedin.com/company/the-black-lion-group,https://twitter.com/BlackLionGroup,as@blackliongroup.com,,,"Black Lion Group is a Swiss-based family office and investment firm founded in 2019 by Alex Schmid. It operates with an evergreen structure and flexible mandate, providing bespoke capital solutions across private equity, venture capital, and debt investments, with a focus on supporting entrepreneurs and seizing opportunities in illiquid, less efficient markets. The firm emphasizes long-term partnerships, innovative structuring, and a collaborative approach to maximize business potential.",,folk,enriched,1d0886fd-f808-465e-b202-0d5c79608dfc
CHASEFIELD CAPITAL,Family Office,$200M-$500M,$1M-$10M,"Lakewood, Colorado, United States of America","Multi Asset, Agriculture, Software, Data Integration, Cloud Computing, AgTech",Agriculture; AgTech; Software; Data Integration; Cloud Computing; Multi-Asset,Growth; Bridge,15,2014,11-50,https://www.chasefield.co,https://www.linkedin.com/company/chasefield-capital,,kellie@chasefield.co,,,"Chasefield Capital is a multi-family office based in Colorado, specializing in wealth management, asset allocation, and long-term investment strategies for high-net-worth families and investors. The firm focuses on quantitative, narrative-driven investing across multi-asset classes, including agriculture, AgTech, software, and cloud computing, while emphasizing personalized financial planning and risk-adjusted returns.",,folk,enriched,84f15a24-421c-4229-b950-82878cded806
Checkmate Capital,Family Office,$200M-$500M,$1M-$10M,"Pasadena, United States of America","biotechnology, agriculture, waste technology, energy technology",Biotechnology; Agriculture; Waste Technology; Energy Technology; Special Situations,Growth; Bridge,15,2010,11-50,https://checkmatecapital.net/,https://www.linkedin.com/company/checkmate-capital/,,jamie.evans@checkmatecapital.net,,,"Checkmate Capital is a Pasadena-based family office specializing in managing assets for high-net-worth families with a focus on special situations, including biotechnology, agriculture, waste technology, and energy technology. The firm combines direct investment in cash-flow-generating assets with advisory services and international licensing opportunities, leveraging its team's expertise from top-tier financial institutions like Morgan Stanley, BlackRock, and UBS. Checkmate Capital prioritizes long-term value creation, alignment with portfolio companies, and selective deal prioritization.",,folk,enriched,c21f9452-c7cc-484f-82a3-d559581bcb53
Chokhani Family Office (Krishna Chokhani),Family Office,$100M-$200M,$250K-$2M,"Mumbai, India","Private Equity, Venture Capital, Debt",FinTech; AI; Agri-tech; Technology; SaaS,Pre-seed; Seed; Series A,15,2015,1-10,https://www.chokhanifamilyoffice.com,https://www.linkedin.com/company/chokhani-family-office,https://twitter.com/ChokhaniFO,krishna@chokhanifamilyoffice.com; investments@chokhanifamilyoffice.com,,"Chokhani Family Office, Mumbai, Maharashtra, India","The Chokhani Family Office, led by Krishna Chokhani, is a single-family office based in Mumbai, India, focusing on early-stage investments in technology-driven sectors. The office emphasizes FinTech, AI, and agri-tech, aligning with a next-generation, tech-oriented investment thesis, and actively participates in seed to moderate-stage funding rounds.",,folk,enriched,2298351b-51f4-41b2-aec2-f37602e8e679
EARLYMARKET,Family Office,$200M-$500M,$250K-$2M,"London, United Kingdom","Technology, Energy Transition, Healthcare, Mobility",Technology; Healthcare; Fintech; Agritech; Cleantech; Mobility; Aviation; Sustainability,Pre-seed; Seed; Series A,15,2015,11-50,https://www.earlymarket.com,https://www.linkedin.com/company/earlymarket-llp,https://twitter.com/earlymarket,asya.galachyan@earlymarket.com,,,"Earlymarket LLP is a London-based single-family office focused on incubating and investing in early-stage technology-driven companies across sectors such as energy transition, future of agriculture, personalized healthcare, mobility, and sustainability. The firm provides capital, operational expertise, and workspace to support portfolio companies from inception through growth stages.",,folk,enriched,2acf75ae-4a18-4079-a355-d138c910eb7b
ElDaba Holdings,Family Office,$500M-$1B,$1M-$20M,"Dubai, United Arab Emirates",Wealth Management & Investment,Real Estate; Private Equity; Venture Capital; Technology; Healthcare; Fintech,Seed; Series A; Series B; Growth,15,2010,11-50,https://www.eldabaholdings.com,https://www.linkedin.com/company/eldaba-holdings,,info@eldabaholdings.com,,"Dubai, United Arab Emirates","ElDaba Holdings is a Dubai-based single-family office managing the wealth and investments of the Daba family. The firm focuses on diversified investments across real estate, private equity, and venture capital, with a strong emphasis on opportunities in the Middle East, North Africa, and Asia.",,folk,enriched,25aa730d-7830-418f-a8dc-8a78dae34439
FAMILY OFFICE RELIANCE SRL,Family Office,$500M-$1B,$1M-$10M,"Genoa, Italy",Wealth Management & Family Office Services,Real Estate; Private Equity; Multi-Asset; Wealth Management; Family Governance,Growth; Bridge,15,2010,11-50,http://www.trustinterno.it,https://www.linkedin.com/company/family-office-reliance-srl,,paolo@studiogaeta.com,,"Vico San Pancrazio, 16124 Genoa, Italy","Family Office Reliance s.r.l. (FOR) is a multi-generational wealth management firm based in Italy, specializing in generational wealth transfer, asset protection, and family governance. The firm provides tailored financial advisory, investment management, and succession planning services to high-net-worth families, with a focus on preserving and growing wealth across generations.",,folk,enriched,528f013d-fe79-4c50-b721-16f3f902a20e
Flmoat Inc.,Family Office,$200M-$500M,$1M-$10M,"Tokyo, Japan",Investment Management,Fintech; Agtech; Logistics; Renewable Energy; Healthcare,Seed; Series A; Series B; Growth,15,2015,11-50,https://flmoat.com/,https://www.linkedin.com/company/flmoat-inc/,https://twitter.com/flmoat_inc,info@flmoat.com,,"Tokyo, Tokyo, Japan","Flmoat Inc. is a single-family office based in Tokyo, Japan, with a strong investment focus on Africa-based companies. The firm prioritizes long-term investments in businesses that demonstrate durable competitive advantages, or 'wide moats,' aiming to generate sustainable returns across emerging markets.",,folk,enriched,2601b624-1e17-44d5-97ed-ce92be3911e5
FOUR PARTNERS S.R.L.,Family Office,$500M-$1B,$1M-$20M,"Milan, Italy","Multi Asset, Energy, Energy Storage, Therapeutics, Biotechnology, Pharmaceutical",Multi Asset; Energy; Energy Storage; Therapeutics; Biotechnology; Pharmaceutical,Growth; Bridge,15,2010,11-50,https://www.fourpartners.it,https://www.linkedin.com/company/four-partners-s-r-l-/,,simone.rondelli@fourpartners.it,,,"Four Partners S.R.L. is a multi-family office based in Milan, Italy, specializing in wealth management, financial advisory, and long-term capital preservation for high-net-worth individuals and families. The firm integrates corporate finance, liquid investments, and risk management to deliver tailored solutions, with a focus on generational wealth transfer and strategic asset allocation across sectors like energy, biotechnology, and pharmaceuticals.",,folk,enriched,bb51f423-6e94-49fa-b034-f3ca8ed3954f
Gericke Family Office,Family Office,$500M-$1B,$1M-$10M,"Regensdorf, Switzerland",Industrial Technology & Manufacturing,Industrial Tech; Manufacturing; Sustainability; Advanced Materials; Clean Energy,Seed; Series A; Series B; Growth,15,,11-50,https://www.gerickegroup.com,https://www.linkedin.com/company/gericke-group,,henrique.cunha@gerickegroup.com,,,"Gericke Family Office is the private wealth and investment management arm of the Gericke family, founders of the Gericke Group, a global leader in powder processing technology. The family office focuses on preserving and growing generational wealth through diversified investments, including direct private equity, venture capital, and real assets, with a strong emphasis on industrial, technology, and sustainable sectors.",,folk,enriched,c4bab70f-b5a8-4a2f-b438-53d169585e5e
Group Meeran,Family Office,$800M,$2M-$20M,"Kochi, India",Diversified Investments,Real Estate; Hospitality; Infrastructure; Private Equity; Healthcare,Growth; Series C; Series D,15,1975,11-50,http://www.groupmeeran.com/,https://www.linkedin.com/company/group-meeran/,https://twitter.com/GroupMeeran,info@groupmeeran.com; investments@groupmeeran.com,,"Meeran House, MG Road, Kochi, Kerala 682016, India","Group Meeran is a prominent multi-generational family office based in Kochi, India, managing the wealth and private investments of the Meeran family. With a diversified portfolio spanning real estate, hospitality, infrastructure, and private equity, the firm focuses on long-term value creation and strategic growth investments across India and select international markets.",,folk,enriched,db78ed3c-ecb0-4732-bd23-804ea1249b10
Gruhas (Nikhil Kamath),Family Office,$500M,$500K-$5M,"Bengaluru, India",Venture Capital & Private Equity,Proptech; Cleantech; Artificial Intelligence; Fintech; Media & Entertainment; Consumer Technology,Pre-seed; Seed; Series A,15,2020,11-50,https://www.gruhas.com,https://www.linkedin.com/company/gruhas/,https://twitter.com/gruhasofficial,contact@gruhas.com,,"Gruhas Proptech Private Limited, No. 12, 3rd Floor, 17th Cross, 29th Main, HSR Layout, Sector 2, Bengaluru, Karnataka 560102, India","Gruhas is the family office of Nikhil Kamath, co-founder of Zerodha, India's largest retail brokerage. The firm focuses on early-stage investments in proptech, cleantech, AI, and content-led consumption, with a strong emphasis on purpose-driven and innovative startups in India and emerging markets.",,folk,enriched,8ed73551-038a-406f-ac16-a989ec771943
Gulia Ventures LLP,Family Office,$100M-$300M,$500K-$5M,"Jaipur, India",Wealth Management & Private Investments,Technology; Healthcare; Fintech; Sustainability; Consumer Goods,Seed; Series A; Series B; Growth,15,2010,1-10,http://gulia.in/,https://www.linkedin.com/company/gulia-ventures-llp,,contact@gulia.in,,"Jaipur, Rajasthan, India","Gulia Ventures LLP is a private family office based in Jaipur, India, managing the wealth and investments of the Gulia family. The firm focuses on early-stage to growth investments across Asia, with a particular emphasis on technology, healthcare, and sustainable businesses.",,folk,enriched,b55e40e9-178d-442e-9467-b549d6e61640
KOEHLER.GROUP,Family Office,"$1B+ (estimated, including family assets and investments)",$1M-$20M,"Oberkirch, Germany",Industrial Conglomerate & Family Office,Industrial; Manufacturing; Clean Technology; Sustainability; Advanced Materials; Digital Transformation,Seed; Series A; Series B; Growth,15,1807,501-1000,https://www.koehler.com,https://www.linkedin.com/company/koehler-group,https://twitter.com/KoehlerGroup,info@koehler.com,,"Hauptstraße 2, 77704 Oberkirch, Germany","KOEHLER.GROUP is the investment and holding entity of the Koehler family, a prominent German industrial dynasty with roots in the paper manufacturing industry. The group manages the family's wealth through direct investments, venture capital, and strategic acquisitions across industrial, technology, and sustainability-focused sectors.",,,enriched,df997739-3067-4dbe-ba46-14cbaaf42b8e
Melnichek Investments,Private,$100M-$200M,€1.5M-€3M,"Limassol, Cyprus","Biotech, AI, InsurTech, Aerospace, Robotics",Biotech; AI; InsurTech; Aerospace; Robotics,Series A; Series B,15,2019,11-50,https://www.melnichek.investments,https://www.linkedin.com/company/melnichek-investments-ltd/,https://twitter.com/MelnichekInv,info@melnichek.investments,,"12 Arch. Makarios III Ave, The Maritime Centre, 3030 Limassol, Cyprus","Melnichek Investments is a family office founded by Yuri Melnichek, a serial entrepreneur and investor with a track record of building and exiting successful startups in AI, mobile applications, and video technology. The firm focuses on early-to-growth-stage investments in machine learning, biotechnology, InsurTech, aerospace, and robotics, leveraging its founder's expertise and capital from prior exits, including AIMATTER (acquired by Google) and Vochi (acquired by Pinterest). Based in Cyprus, Melnichek Investments combines hands-on operational support with strategic funding to accelerate portfolio companies.",,folk,enriched,17017aa1-8c65-4740-9c44-4aa17a57ea4b
